image_path,gender,articleType,baseColour
dataset/images/27209.jpg,Men,Shirts,Red
dataset/images/41317.jpg,Women,Leggings,Red
dataset/images/49009.jpg,Women,Ring,Silver
dataset/images/22327.jpg,Men,Tshirts,Orange
dataset/images/10000.jpg,Women,Skirts,White
dataset/images/40184.jpg,Women,Kurtis,Pink
dataset/images/8188.jpg,Men,Shirts,Purple
dataset/images/38691.jpg,Women,Handbags,Purple
dataset/images/6911.jpg,Women,Tshirts,Maroon
dataset/images/43394.jpg,Men,Wallets,Brown
dataset/images/51827.jpg,Women,Bra,Grey
dataset/images/17700.jpg,Men,Casual Shoes,Blue
dataset/images/6568.jpg,Men,Tshirts,Black
dataset/images/7046.jpg,Men,Casual Shoes,Beige
dataset/images/55370.jpg,Women,Nail Polish,Pink
dataset/images/8912.jpg,Men,Sports Shoes,White
dataset/images/47881.jpg,Women,Handbags,Black
dataset/images/12601.jpg,Unisex,Tshirts,Red
dataset/images/5541.jpg,Men,Sports Shoes,Grey
dataset/images/47018.jpg,Women,Kurtas,Mustard
dataset/images/19944.jpg,Unisex,Backpacks,Blue
dataset/images/5314.jpg,Unisex,Backpacks,Black
dataset/images/10738.jpg,Women,Watches,Pink
dataset/images/6097.jpg,Men,Tshirts,Green
dataset/images/15705.jpg,Men,Track Pants,Black
dataset/images/39859.jpg,Boys,Tshirts,Yellow
dataset/images/36793.jpg,Men,Watches,Off White
dataset/images/15607.jpg,Men,Tshirts,Grey
dataset/images/58946.jpg,Women,Perfume and Body Mist,Grey
dataset/images/53889.jpg,Women,Handbags,White
dataset/images/19313.jpg,Unisex,Backpacks,Black
dataset/images/13229.jpg,Men,Trousers,Navy Blue
dataset/images/7058.jpg,Unisex,Backpacks,Black
dataset/images/59146.jpg,Women,Heels,Black
dataset/images/50528.jpg,Men,Briefs,White
dataset/images/26090.jpg,Men,Shirts,Blue
dataset/images/44624.jpg,Unisex,Caps,Orange
dataset/images/56555.jpg,Women,Lip Gloss,Pink
dataset/images/42131.jpg,Men,Sports Shoes,Black
dataset/images/24618.jpg,Men,Wallets,Brown
dataset/images/24819.jpg,Women,Casual Shoes,Peach
dataset/images/49779.jpg,Women,Night suits,White
dataset/images/14062.jpg,Men,Tshirts,Grey
dataset/images/17258.jpg,Men,Tshirts,Blue
dataset/images/49562.jpg,Women,Handbags,Grey
dataset/images/29531.jpg,Women,Watches,Black
dataset/images/29003.jpg,Men,Backpacks,Black
dataset/images/17893.jpg,Men,Innerwear Vests,Black
dataset/images/31574.jpg,Men,Tshirts,Beige
dataset/images/46111.jpg,Men,Flip Flops,Purple
dataset/images/31836.jpg,Men,Watches,Black
dataset/images/13615.jpg,Men,Innerwear Vests,Grey
dataset/images/24237.jpg,Women,Kurtas,Green
dataset/images/18724.jpg,Women,Sweaters,Black
dataset/images/46796.jpg,Men,Formal Shoes,Black
dataset/images/39364.jpg,Women,Watches,White
dataset/images/58188.jpg,Women,Handbags,Blue
dataset/images/4612.jpg,Unisex,Waist Pouch,Red
dataset/images/30801.jpg,Men,Shirts,Beige
dataset/images/51634.jpg,Women,Watches,White
dataset/images/45656.jpg,Men,Trunk,Black
dataset/images/2217.jpg,Women,Socks,Pink
dataset/images/5142.jpg,Women,Tshirts,Blue
dataset/images/12217.jpg,Men,Trousers,Beige
dataset/images/15729.jpg,Men,Sports Shoes,Black
dataset/images/50510.jpg,Men,Briefs,Red
dataset/images/55927.jpg,Women,Nail Polish,Maroon
dataset/images/38526.jpg,Men,Casual Shoes,White
dataset/images/38374.jpg,Men,Belts,Black
dataset/images/53804.jpg,Men,Tshirts,Black
dataset/images/31639.jpg,Men,Shirts,Maroon
dataset/images/31447.jpg,Men,Shorts,Navy Blue
dataset/images/24500.jpg,Women,Kurtas,Beige
dataset/images/21008.jpg,Women,Belts,Brown
dataset/images/15310.jpg,Men,Sports Shoes,Black
dataset/images/22341.jpg,Men,Tshirts,Green
dataset/images/57832.jpg,Women,Tops,Pink
dataset/images/29422.jpg,Men,Watches,Gold
dataset/images/22864.jpg,Men,Casual Shoes,Brown
dataset/images/58496.jpg,Women,Tops,Lavender
dataset/images/1852.jpg,Men,Tshirts,Blue
dataset/images/23524.jpg,Women,Perfume and Body Mist,Gold
dataset/images/42952.jpg,Men,Belts,Brown
dataset/images/35382.jpg,Boys,Casual Shoes,Grey
dataset/images/11479.jpg,Women,Tops,Purple
dataset/images/12464.jpg,Men,Stoles,Cream
dataset/images/18817.jpg,Men,Wallets,Black
dataset/images/51601.jpg,Women,Jeans,Black
dataset/images/36020.jpg,Men,Belts,Brown
dataset/images/34991.jpg,Women,Sarees,Blue
dataset/images/18671.jpg,Men,Sandals,Grey
dataset/images/48191.jpg,Women,Handbags,Green
dataset/images/56884.jpg,Women,Heels,Black
dataset/images/46301.jpg,Women,Perfume and Body Mist,White
dataset/images/13472.jpg,Women,Dresses,White
dataset/images/43971.jpg,Men,Perfume and Body Mist,Silver
dataset/images/44381.jpg,Men,Perfume and Body Mist,Black
dataset/images/32524.jpg,Men,Perfume and Body Mist,Blue
dataset/images/58239.jpg,Women,Wallets,Olive
dataset/images/28176.jpg,Men,Sunglasses,Gold
dataset/images/40941.jpg,Girls,Tops,Pink
dataset/images/52529.jpg,Men,Shorts,Grey
dataset/images/34281.jpg,Women,Dupatta,Blue
dataset/images/5162.jpg,Men,Tshirts,White
dataset/images/56923.jpg,Women,Heels,Orange
dataset/images/10602.jpg,Men,Tshirts,Red
dataset/images/32611.jpg,Men,Belts,Brown
dataset/images/26433.jpg,Women,Handbags,Black
dataset/images/19716.jpg,Men,Shirts,Blue
dataset/images/18890.jpg,Women,Shirts,Purple
dataset/images/1998.jpg,Men,Tshirts,Black
dataset/images/52078.jpg,Men,Tshirts,White
dataset/images/22931.jpg,Women,Watches,Grey
dataset/images/37076.jpg,Women,Handbags,Brown
dataset/images/36399.jpg,Men,Socks,Black
dataset/images/8683.jpg,Men,Sunglasses,Green
dataset/images/22052.jpg,Women,Kurtas,Maroon
dataset/images/51981.jpg,Women,Lounge Tshirts,Black
dataset/images/25181.jpg,Women,Handbags,Brown
dataset/images/23800.jpg,Men,Casual Shoes,Black
dataset/images/26454.jpg,Women,Casual Shoes,White
dataset/images/20057.jpg,Women,Caps,Purple
dataset/images/5701.jpg,Men,Casual Shoes,Black
dataset/images/22377.jpg,Men,Shirts,Grey
dataset/images/39149.jpg,Women,Kurtas,Red
dataset/images/16067.jpg,Men,Trousers,Black
dataset/images/38381.jpg,Men,Belts,Brown
dataset/images/14893.jpg,Women,Travel Accessory,Blue
dataset/images/3591.jpg,Unisex,Casual Shoes,Yellow
dataset/images/43780.jpg,Women,Earrings,Green
dataset/images/54875.jpg,Women,Necklace and Chains,Brown
dataset/images/51802.jpg,Women,Nightdress,Navy Blue
dataset/images/31706.jpg,Women,Earrings,Gold
dataset/images/29196.jpg,Men,Sports Shoes,Black
dataset/images/56928.jpg,Women,Heels,Brown
dataset/images/3689.jpg,Men,Sports Shoes,White
dataset/images/38667.jpg,Men,Sports Shoes,Black
dataset/images/54730.jpg,Men,Casual Shoes,Navy Blue
dataset/images/6414.jpg,Men,Flip Flops,Grey
dataset/images/24690.jpg,Men,Casual Shoes,Brown
dataset/images/16775.jpg,Unisex,Watches,Brown
dataset/images/34357.jpg,Men,Tshirts,Blue
dataset/images/30825.jpg,Women,Churidar,Magenta
dataset/images/7415.jpg,Women,Kurtas,Black
dataset/images/35263.jpg,Women,Shirts,Purple
dataset/images/15504.jpg,Women,Casual Shoes,Black
dataset/images/56315.jpg,Women,Watches,Black
dataset/images/9577.jpg,Women,Handbags,Charcoal
dataset/images/14984.jpg,Men,Sweatshirts,Black
dataset/images/14050.jpg,Men,Shirts,Blue
dataset/images/12071.jpg,Women,Kurtas,White
dataset/images/40594.jpg,Women,Kurtis,Rust
dataset/images/36243.jpg,Men,Tshirts,Green
dataset/images/46302.jpg,Men,Perfume and Body Mist,White
dataset/images/33642.jpg,Men,Flip Flops,Navy Blue
dataset/images/43908.jpg,Women,Kurtas,Grey
dataset/images/2915.jpg,Women,Tops,White
dataset/images/25906.jpg,Women,Leggings,Purple
dataset/images/10879.jpg,Men,Tshirts,Grey
dataset/images/47003.jpg,Women,Kurtas,White
dataset/images/7249.jpg,Men,Casual Shoes,Brown
dataset/images/47345.jpg,Women,Wallets,Bronze
dataset/images/16920.jpg,Men,Jeans,Navy Blue
dataset/images/59388.jpg,Women,Flats,Black
dataset/images/42223.jpg,Women,Tops,Blue
dataset/images/42918.jpg,Women,Wallets,Black
dataset/images/49377.jpg,Men,Casual Shoes,Brown
dataset/images/24540.jpg,Women,Kurtas,Beige
dataset/images/51928.jpg,Women,Handbags,Mushroom Brown
dataset/images/2994.jpg,Men,Sandals,Black
dataset/images/40017.jpg,Unisex,Socks,White
dataset/images/12108.jpg,Women,Kurtis,Blue
dataset/images/41848.jpg,Unisex,Backpacks,Black
dataset/images/17409.jpg,Men,Sports Shoes,Black
dataset/images/5987.jpg,Men,Shirts,Black
dataset/images/10792.jpg,Men,Shirts,Red
dataset/images/7244.jpg,Men,Formal Shoes,Black
dataset/images/59043.jpg,Women,Heels,Black
dataset/images/18622.jpg,Men,Tshirts,Navy Blue
dataset/images/49248.jpg,Men,Caps,Black
dataset/images/8871.jpg,Men,Shirts,Blue
dataset/images/5367.jpg,Men,Sports Shoes,White
dataset/images/50343.jpg,Women,Kurtas,Pink
dataset/images/14476.jpg,Women,Heels,Blue
dataset/images/57416.jpg,Women,Nightdress,Black
dataset/images/37537.jpg,Boys,Booties,Yellow
dataset/images/7151.jpg,Women,Shirts,Black
dataset/images/26459.jpg,Women,Casual Shoes,White
dataset/images/39255.jpg,Men,Formal Shoes,Black
dataset/images/53390.jpg,Women,Kurtas,Beige
dataset/images/40763.jpg,Men,Messenger Bag,White
dataset/images/56472.jpg,Women,Nail Polish,Blue
dataset/images/27898.jpg,Women,Tops,Black
dataset/images/55541.jpg,Women,Kajal and Eyeliner,Black
dataset/images/8012.jpg,Men,Tshirts,Green
dataset/images/49547.jpg,Women,Clutches,Black
dataset/images/11234.jpg,Women,Jeans,Black
dataset/images/2879.jpg,Women,Heels,Blue
dataset/images/6574.jpg,Men,Shorts,White
dataset/images/33195.jpg,Women,Tunics,Pink
dataset/images/42276.jpg,Men,Casual Shoes,Navy Blue
dataset/images/40664.jpg,Women,Kurtas,Multi
dataset/images/3486.jpg,Men,Tshirts,White
dataset/images/52899.jpg,Women,Sarees,Blue
dataset/images/37146.jpg,Men,Shirts,White
dataset/images/8868.jpg,Men,Shirts,Brown
dataset/images/21345.jpg,Men,Sunglasses,Copper
dataset/images/5839.jpg,Men,Tshirts,Blue
dataset/images/25323.jpg,Men,Watches,Black
dataset/images/18402.jpg,Men,Casual Shoes,Black
dataset/images/55975.jpg,Women,Lipstick,Maroon
dataset/images/44888.jpg,Men,Tshirts,Red
dataset/images/26831.jpg,Men,Trousers,Black
dataset/images/20731.jpg,Women,Heels,Blue
dataset/images/10229.jpg,Women,Handbags,Black
dataset/images/34455.jpg,Women,Heels,Black
dataset/images/39033.jpg,Men,Cufflinks,Steel
dataset/images/55836.jpg,Women,Nail Essentials,Blue
dataset/images/46862.jpg,Men,Socks,Black
dataset/images/16622.jpg,Men,Trousers,Khaki
dataset/images/39793.jpg,Men,Trousers,Grey
dataset/images/38663.jpg,Men,Sports Shoes,Black
dataset/images/31989.jpg,Men,Socks,Navy Blue
dataset/images/10111.jpg,Men,Sports Shoes,Silver
dataset/images/52483.jpg,Women,Camisoles,Black
dataset/images/55119.jpg,Women,Beauty Accessory,Burgundy
dataset/images/39130.jpg,Women,Leggings,Grey
dataset/images/24739.jpg,Women,Handbags,Brown
dataset/images/53850.jpg,Women,Kurtas,Turquoise Blue
dataset/images/2232.jpg,Men,Tshirts,White
dataset/images/38401.jpg,Unisex,Caps,Teal
dataset/images/43060.jpg,Men,Tshirts,White
dataset/images/13026.jpg,Women,Heels,Gold
dataset/images/9389.jpg,Women,Flip Flops,Blue
dataset/images/8585.jpg,Men,Shirts,Purple
dataset/images/52377.jpg,Women,Nightdress,Pink
dataset/images/24726.jpg,Men,Casual Shoes,Off White
dataset/images/4658.jpg,Women,Flats,Grey
dataset/images/33129.jpg,Women,Heels,Black
dataset/images/18985.jpg,Men,Jackets,White
dataset/images/39761.jpg,Women,Trousers,Beige
dataset/images/48074.jpg,Men,Tshirts,Purple
dataset/images/33780.jpg,Men,Socks,Navy Blue
dataset/images/19585.jpg,Women,Tops,Blue
dataset/images/15869.jpg,Girls,Sandals,Pink
dataset/images/50839.jpg,Men,Belts,Brown
dataset/images/16877.jpg,Unisex,Sunglasses,Green
dataset/images/34372.jpg,Men,Tshirts,Black
dataset/images/56496.jpg,Women,Nail Polish,Pink
dataset/images/54056.jpg,Women,Leggings,Pink
dataset/images/25648.jpg,Unisex,Watches,Black
dataset/images/37255.jpg,Men,Casual Shoes,Green
dataset/images/16946.jpg,Women,Sunglasses,Maroon
dataset/images/48440.jpg,Men,Tshirts,Black
dataset/images/21170.jpg,Women,Tops,Grey
dataset/images/22694.jpg,Men,Sandals,Grey
dataset/images/59979.jpg,Women,Dresses,Multi
dataset/images/45692.jpg,Women,Perfume and Body Mist,Pink
dataset/images/33215.jpg,Women,Tops,Off White
dataset/images/34826.jpg,Men,Sports Shoes,Navy Blue
dataset/images/28027.jpg,Men,Briefs,Grey Melange
dataset/images/39080.jpg,Men,Shorts,Brown
dataset/images/2137.jpg,Men,Shirts,Green
dataset/images/31250.jpg,Men,Tshirts,Red
dataset/images/31714.jpg,Women,Earrings,Silver
dataset/images/37060.jpg,Women,Belts,Brown
dataset/images/28257.jpg,Men,Deodorant,Green
dataset/images/26349.jpg,Women,Watches,White
dataset/images/33586.jpg,Men,Tshirts,Purple
dataset/images/14734.jpg,Men,Shirts,Black
dataset/images/58732.jpg,Men,Tshirts,Grey
dataset/images/17608.jpg,Women,Tshirts,Pink
dataset/images/30202.jpg,Unisex,Backpacks,Navy Blue
dataset/images/17714.jpg,Men,Shirts,Red
dataset/images/6994.jpg,Men,Tshirts,Grey
dataset/images/28454.jpg,Women,Capris,Black
dataset/images/31368.jpg,Men,Tshirts,White
dataset/images/2828.jpg,Men,Casual Shoes,Blue
dataset/images/12667.jpg,Men,Shirts,Blue
dataset/images/30442.jpg,Men,Jeans,Blue
dataset/images/34341.jpg,Men,Tshirts,Purple
dataset/images/40617.jpg,Women,Kurtas,Green
dataset/images/36795.jpg,Men,Watches,Silver
dataset/images/33763.jpg,Men,Casual Shoes,Olive
dataset/images/57166.jpg,Women,Tops,Lavender
dataset/images/43195.jpg,Women,Watches,Black
dataset/images/11654.jpg,Women,Tshirts,White
dataset/images/36319.jpg,Boys,Tshirts,Yellow
dataset/images/45234.jpg,Men,Watches,Black
dataset/images/48655.jpg,Women,Earrings,Silver
dataset/images/54574.jpg,Women,Kurtas,Green
dataset/images/49753.jpg,Men,Ties,Black
dataset/images/58514.jpg,Women,Tops,Grey
dataset/images/42046.jpg,Women,Wallets,Black
dataset/images/16735.jpg,Men,Flip Flops,Black
dataset/images/8459.jpg,Women,Tops,Green
dataset/images/27078.jpg,Women,Heels,Black
dataset/images/33700.jpg,Men,Formal Shoes,Black
dataset/images/25623.jpg,Men,Watches,Silver
dataset/images/2973.jpg,Men,Tshirts,Yellow
dataset/images/56161.jpg,Women,Kajal and Eyeliner,Brown
dataset/images/32072.jpg,Men,Lounge Shorts,Navy Blue
dataset/images/37927.jpg,Women,Tunics,Pink
dataset/images/53896.jpg,Women,Handbags,Orange
dataset/images/44493.jpg,Men,Casual Shoes,White
dataset/images/32886.jpg,Women,Tops,Peach
dataset/images/25685.jpg,Unisex,Casual Shoes,Red
dataset/images/4276.jpg,Men,Casual Shoes,Navy Blue
dataset/images/18635.jpg,Men,Tshirts,Red
dataset/images/6701.jpg,Men,Tshirts,Navy Blue
dataset/images/34466.jpg,Women,Backpacks,Pink
dataset/images/43289.jpg,Women,Handbags,Pink
dataset/images/32522.jpg,Men,Fragrance Gift Set,Black
dataset/images/10326.jpg,Men,Watches,Black
dataset/images/21807.jpg,Men,Wallets,Brown
dataset/images/17754.jpg,Men,Shirts,Purple
dataset/images/39613.jpg,Women,Heels,Silver
dataset/images/16455.jpg,Men,Shirts,Red
dataset/images/50663.jpg,Men,Shorts,Black
dataset/images/11786.jpg,Women,Kurtas,Blue
dataset/images/30927.jpg,Women,Skirts,Red
dataset/images/19652.jpg,Women,Tops,White
dataset/images/59115.jpg,Men,Jackets,Navy Blue
dataset/images/8469.jpg,Women,Tunics,Black
dataset/images/1530.jpg,Men,Jackets,Red
dataset/images/14409.jpg,Women,Heels,White
dataset/images/24887.jpg,Women,Tshirts,Green
dataset/images/53629.jpg,Men,Watches,Blue
dataset/images/58489.jpg,Women,Dresses,Beige
dataset/images/36453.jpg,Men,Sports Shoes,Black
dataset/images/23071.jpg,Men,Sweaters,Black
dataset/images/4164.jpg,Men,Sports Shoes,Silver
dataset/images/9775.jpg,Men,Tshirts,Navy Blue
dataset/images/20031.jpg,Men,Shirts,Black
dataset/images/51438.jpg,Women,Tops,Off White
dataset/images/40258.jpg,Men,Shirts,White
dataset/images/25411.jpg,Men,Sports Shoes,White
dataset/images/11045.jpg,Men,Shirts,White
dataset/images/7673.jpg,Women,Socks,Green
dataset/images/26012.jpg,Women,Perfume and Body Mist,Pink
dataset/images/2218.jpg,Men,Sandals,Black
dataset/images/24041.jpg,Men,Tshirts,Black
dataset/images/19685.jpg,Women,Tops,Grey
dataset/images/4447.jpg,Men,Sandals,Black
dataset/images/20326.jpg,Women,Tops,Yellow
dataset/images/21419.jpg,Women,Tops,Yellow
dataset/images/5075.jpg,Women,Watches,Red
dataset/images/21744.jpg,Unisex,Casual Shoes,Black
dataset/images/3832.jpg,Unisex,Sandals,Pink
dataset/images/3767.jpg,Men,Tshirts,Blue
dataset/images/51764.jpg,Men,Belts,Black
dataset/images/25372.jpg,Men,Innerwear Vests,Navy Blue
dataset/images/34861.jpg,Men,Casual Shoes,Grey
dataset/images/17924.jpg,Men,Track Pants,Navy Blue
dataset/images/37068.jpg,Women,Handbags,Black
dataset/images/39361.jpg,Men,Watches,Black
dataset/images/58948.jpg,Women,Deodorant,Orange
dataset/images/10672.jpg,Girls,Tops,Purple
dataset/images/43488.jpg,Men,Shirts,Beige
dataset/images/14006.jpg,Men,Tshirts,Black
dataset/images/23106.jpg,Men,Accessory Gift Set,Maroon
dataset/images/45869.jpg,Men,Watches,Brown
dataset/images/46210.jpg,Women,Bangle,Beige
dataset/images/10152.jpg,Men,Casual Shoes,Black
dataset/images/3460.jpg,Men,Sports Shoes,White
dataset/images/10585.jpg,Men,Watches,Black
dataset/images/14411.jpg,Women,Heels,Silver
dataset/images/34051.jpg,Boys,Shirts,Maroon
dataset/images/9546.jpg,Men,Tshirts,Purple
dataset/images/25066.jpg,Men,Accessory Gift Set,Turquoise Blue
dataset/images/4919.jpg,Women,Tops,Pink
dataset/images/3162.jpg,Women,Sports Shoes,White
dataset/images/27749.jpg,Men,Wallets,Black
dataset/images/32591.jpg,Women,Skirts,Pink
dataset/images/43009.jpg,Men,Flip Flops,White
dataset/images/35206.jpg,Unisex,Backpacks,Grey
dataset/images/21496.jpg,Women,Handbags,Mustard
dataset/images/26055.jpg,Men,Shirts,Blue
dataset/images/9510.jpg,Men,Shorts,White
dataset/images/27859.jpg,Women,Shirts,Navy Blue
dataset/images/5837.jpg,Men,Tshirts,Red
dataset/images/56479.jpg,Women,Nail Polish,Copper
dataset/images/23837.jpg,Men,Sports Shoes,White
dataset/images/45651.jpg,Men,Trunk,Grey Melange
dataset/images/39835.jpg,Girls,Tops,Peach
dataset/images/39809.jpg,Men,Trousers,Brown
dataset/images/6676.jpg,Women,Sports Shoes,White
dataset/images/34520.jpg,Women,Flats,Purple
dataset/images/17742.jpg,Women,Sports Shoes,White
dataset/images/39240.jpg,Women,Nightdress,Brown
dataset/images/36105.jpg,Men,Wallets,Black
dataset/images/47991.jpg,Women,Watches,White
dataset/images/17537.jpg,Men,Shirts,Yellow
dataset/images/56473.jpg,Women,Nail Polish,Purple
dataset/images/17151.jpg,Men,Jackets,Navy Blue
dataset/images/28767.jpg,Women,Kurtas,Red
dataset/images/26797.jpg,Men,Shirts,Grey
dataset/images/25072.jpg,Men,Accessory Gift Set,Pink
dataset/images/26801.jpg,Men,Shirts,Lavender
dataset/images/41708.jpg,Women,Heels,White
dataset/images/5969.jpg,Men,Shirts,Red
dataset/images/22953.jpg,Men,Sports Shoes,Black
dataset/images/24339.jpg,Men,Tshirts,Blue
dataset/images/9208.jpg,Men,Casual Shoes,Black
dataset/images/29274.jpg,Women,Shirts,Yellow
dataset/images/38465.jpg,Women,Handbags,Black
dataset/images/35001.jpg,Women,Stoles,Beige
dataset/images/24151.jpg,Women,Kurtas,Black
dataset/images/49903.jpg,Unisex,Watches,Yellow
dataset/images/57991.jpg,Women,Dresses,Blue
dataset/images/32763.jpg,Men,Shirts,Lavender
dataset/images/36035.jpg,Unisex,Handbags,Olive
dataset/images/15820.jpg,Men,Innerwear Vests,White
dataset/images/5729.jpg,Men,Casual Shoes,White
dataset/images/4160.jpg,Women,Tshirts,White
dataset/images/48743.jpg,Men,Bangle,Steel
dataset/images/44535.jpg,Men,Sandals,Black
dataset/images/24234.jpg,Women,Kurtas,Brown
dataset/images/30255.jpg,Men,Casual Shoes,Black
dataset/images/45809.jpg,Women,Heels,Black
dataset/images/55289.jpg,Women,Highlighter and Blush,Bronze
dataset/images/59236.jpg,Men,Watches,Silver
dataset/images/28128.jpg,Men,Briefs,Navy Blue
dataset/images/25967.jpg,Women,Tops,Peach
dataset/images/53752.jpg,Men,Shorts,Blue
dataset/images/30792.jpg,Men,Lounge Pants,White
dataset/images/52559.jpg,Women,Clutches,Black
dataset/images/7375.jpg,Men,Flip Flops,Brown
dataset/images/36406.jpg,Men,Socks,Blue
dataset/images/17643.jpg,Men,Wallets,Red
dataset/images/20335.jpg,Men,Tshirts,White
dataset/images/44855.jpg,Men,Tshirts,Red
dataset/images/55859.jpg,Women,Nail Polish,Pink
dataset/images/52306.jpg,Women,Necklace and Chains,Gold
dataset/images/22015.jpg,Women,Handbags,Maroon
dataset/images/17236.jpg,Men,Tshirts,Blue
dataset/images/9732.jpg,Men,Shirts,White
dataset/images/10631.jpg,Men,Casual Shoes,Black
dataset/images/49517.jpg,Men,Watches,White
dataset/images/46908.jpg,Men,Jeans,White
dataset/images/52929.jpg,Women,Sarees,White
dataset/images/46788.jpg,Women,Perfume and Body Mist,Cream
dataset/images/48492.jpg,Women,Tops,Beige
dataset/images/46544.jpg,Men,Watches,Black
dataset/images/57899.jpg,Women,Leggings,Black
dataset/images/39601.jpg,Women,Heels,Black
dataset/images/49776.jpg,Women,Kurtas,Blue
dataset/images/55358.jpg,Women,Nail Polish,Brown
dataset/images/20195.jpg,Men,Tshirts,Charcoal
dataset/images/15265.jpg,Women,Casual Shoes,White
dataset/images/44015.jpg,Women,Perfume and Body Mist,White
dataset/images/2105.jpg,Men,Track Pants,Black
dataset/images/7455.jpg,Men,Tshirts,Pink
dataset/images/25247.jpg,Women,Handbags,Brown
dataset/images/36403.jpg,Men,Socks,Green
dataset/images/15026.jpg,Women,Sweatshirts,Purple
dataset/images/47182.jpg,Men,Casual Shoes,Blue
dataset/images/32228.jpg,Women,Kurtas,Mustard
dataset/images/44773.jpg,Men,Sports Shoes,White
dataset/images/30314.jpg,Men,Tshirts,Red
dataset/images/2127.jpg,Men,Shirts,Red
dataset/images/25708.jpg,Unisex,Caps,Black
dataset/images/15702.jpg,Men,Shirts,Red
dataset/images/56903.jpg,Women,Heels,Blue
dataset/images/8525.jpg,Unisex,Duffel Bag,Black
dataset/images/22651.jpg,Unisex,Backpacks,Yellow
dataset/images/26557.jpg,Men,Sandals,Brown
dataset/images/4455.jpg,Men,Casual Shoes,Brown
dataset/images/25713.jpg,Unisex,Caps,Black
dataset/images/32249.jpg,Women,Salwar,White
dataset/images/20897.jpg,Men,Casual Shoes,Navy Blue
dataset/images/15109.jpg,Men,Trousers,Black
dataset/images/54715.jpg,Women,Kurta Sets,Beige
dataset/images/27100.jpg,Women,Kurtas,Blue
dataset/images/47567.jpg,Women,Heels,Black
dataset/images/11754.jpg,Women,Shirts,Purple
dataset/images/48223.jpg,Women,Sunglasses,Brown
dataset/images/18946.jpg,Men,Socks,Navy Blue
dataset/images/8638.jpg,Unisex,Sandals,Brown
dataset/images/55299.jpg,Women,Eyeshadow,Bronze
dataset/images/58206.jpg,Men,Belts,Blue
dataset/images/32045.jpg,Men,Socks,White
dataset/images/7606.jpg,Women,Sports Shoes,Purple
dataset/images/29968.jpg,Men,Sunglasses,Brown
dataset/images/33971.jpg,Women,Tops,Navy Blue
dataset/images/45327.jpg,Women,Heels,Yellow
dataset/images/32740.jpg,Men,Sports Shoes,Black
dataset/images/27304.jpg,Men,Deodorant,Black
dataset/images/59661.jpg,Women,Sarees,Blue
dataset/images/9346.jpg,Men,Shorts,Navy Blue
dataset/images/56423.jpg,Women,Bra,White
dataset/images/8730.jpg,Men,Shirts,Red
dataset/images/34360.jpg,Men,Tshirts,Blue
dataset/images/32345.jpg,Men,Watches,Black
dataset/images/4061.jpg,Men,Tshirts,Yellow
dataset/images/53892.jpg,Women,Handbags,Pink
dataset/images/19950.jpg,Men,Sweatshirts,Olive
dataset/images/52386.jpg,Women,Nightdress,Yellow
dataset/images/47056.jpg,Women,Salwar,Purple
dataset/images/59934.jpg,Women,Kurtas,Multi
dataset/images/22248.jpg,Men,Sandals,Green
dataset/images/19786.jpg,Men,Tshirts,Navy Blue
dataset/images/49554.jpg,Women,Handbags,Black
dataset/images/19610.jpg,Women,Tshirts,Green
dataset/images/13157.jpg,Men,Tshirts,Black
dataset/images/50211.jpg,Women,Sunglasses,Purple
dataset/images/51632.jpg,Women,Watches,Gold
dataset/images/22401.jpg,Men,Shirts,White
dataset/images/15307.jpg,Men,Casual Shoes,Brown
dataset/images/55205.jpg,Women,Lipstick,Brown
dataset/images/46103.jpg,Men,Flip Flops,Purple
dataset/images/56661.jpg,Men,Casual Shoes,Black
dataset/images/33840.jpg,Men,Casual Shoes,Black
dataset/images/16550.jpg,Men,Shirts,White
dataset/images/14302.jpg,Men,Tshirts,Brown
dataset/images/20239.jpg,Women,Tshirts,Maroon
dataset/images/23045.jpg,Women,Leggings,Black
dataset/images/27317.jpg,Women,Perfume and Body Mist,Orange
dataset/images/7608.jpg,Men,Messenger Bag,Brown
dataset/images/41665.jpg,Men,Shirts,Brown
dataset/images/51341.jpg,Men,Socks,Navy Blue
dataset/images/35881.jpg,Boys,Tshirts,Blue
dataset/images/11731.jpg,Men,Tshirts,Grey
dataset/images/15611.jpg,Men,Track Pants,Navy Blue
dataset/images/45416.jpg,Women,Flats,Brown
dataset/images/36083.jpg,Unisex,Caps,Black
dataset/images/56563.jpg,Women,Lip Gloss,Pink
dataset/images/6328.jpg,Unisex,Flip Flops,Red
dataset/images/27025.jpg,Women,Jeans,Pink
dataset/images/7004.jpg,Men,Tshirts,Blue
dataset/images/35633.jpg,Men,Flip Flops,Blue
dataset/images/52964.jpg,Women,Sarees,Red
dataset/images/37471.jpg,Women,Watches,Silver
dataset/images/21895.jpg,Women,Kurtas,Olive
dataset/images/14711.jpg,Men,Shirts,Grey
dataset/images/5700.jpg,Men,Casual Shoes,Black
dataset/images/48721.jpg,Women,Earrings,Silver
dataset/images/18877.jpg,Women,Shirts,Red
dataset/images/3666.jpg,Men,Sports Shoes,Black
dataset/images/18786.jpg,Men,Wallets,Black
dataset/images/14993.jpg,Men,Sweaters,Grey
dataset/images/18051.jpg,Women,Wallets,Black
dataset/images/56934.jpg,Women,Heels,Silver
dataset/images/5628.jpg,Men,Flip Flops,Black
